"","ASV","Coefficient","Phylum"
"321","045828ac831c32ae6e2d2d9a9c5cfa27",-0.0109512378164741,"Others"
"322","045d108656dd5c2f279d4ef0cd610ab6",-0.00251390424137055,"Planctomycetota"
"323","0464c298ed6507ac7d7c303b79860599",-0.0018735040282694,"Proteobacteria"
"324","046a785003502dd60920f53d6cad306d",-0.010250807245005,"Proteobacteria"
"325","04722a7463819ecbc3a3f835bc6d92ea",-0.00105647306641307,"Acidobacteriota"
"326","0473426eb40df59c39b89234ba5a055a",-0.00649284022003615,"Proteobacteria"
"327","0479f28121bba5fe087852e02878bb9d",-0.00679184262036348,"Bacteroidota"
"328","047e181e119b76f255647018d629b794",-0.00389306520125295,"Acidobacteriota"
"329","047f2f16fb0696bbf3b273195275b5c7",-0.00540560766688485,"Actinobacteriota"
"330","0480a96746258d6f23626ea6bbd23eee",-0.00378716092618737,"Proteobacteria"
"331","0487b24133f7381320f280695c17841e",0.0771220894346736,"Proteobacteria"
"332","0487c155d7e5f326353115993ebb1465",-0.00416605410903433,"Actinobacteriota"
"333","04889cfca0f9cfdba77f744a9f86db16",-0.00293525857643382,"Chloroflexi"
"334","048a242dc6165ea07339057d60845a42",0.0120347323008146,"Patescibacteria"
"335","04901792ead8bc749baf02453a747326",-0.013057298663486,"Others"
"336","049102e016eff70de68e375aa034696d",-0.00801740605619658,"Patescibacteria"
"337","04942027c943dbb3a83fb1ab0fc50a9e",-0.00795950440248977,"Bacteroidota"
"338","04950af418c08ad8674642d5f20da507",0.0331208854337333,"Proteobacteria"
"339","04953a5f6dba8de46e62a10efeb88f1c",-0.00212082904391292,"Proteobacteria"
"340","049604644f6ed59f8fac025be5c20f61",-0.0267219912419485,"Actinobacteriota"
"341","049830caf8ea55b3542d39f9b422c094",-0.110543266119046,"Chloroflexi"
"342","049a3288640ad2ee42d05dda08ba45b3",-0.0228496178314514,"Actinobacteriota"
"343","049c44bb0302b3505e550b65a3cc8da5",0.0349866818183396,"Bacteroidota"
"344","049fec87e93a4a4abe46ae487c391c53",-0.00819417871489148,"Others"
"345","04a03de0156875cca99df6a985e951b2",-0.00305155511808479,"Bacteroidota"
"346","04a1272b0fcf9ab2adc5084aedad886f",0.0067998902434857,"Bacteroidota"
"347","04a526f8c103bb66a5c25cb400e53c2a",-0.00890469793256436,"Patescibacteria"
"348","04acbab0b5f0028db7461fddbdb65716",-0.0151354511740916,"Others"
"349","04b065148d502306484f261123c203ed",0.117532944533252,"Bacteroidota"
"350","04b37db59e5542b679ed98b97a1bd8e3",-0.00923577332226238,"Patescibacteria"
"351","04b44958e7138ebabe90c74a0c65105c",-0.0134316856486225,"Others"
"352","04b7bd845892a48820117678522df812",-0.00344252258668761,"Acidobacteriota"
"353","04b8f2476c5fc8abdc026e4c37cf21bd",-0.00284487842347838,"Planctomycetota"
"354","04b8f25e1bffa580933f4f77a1c5f07a",0.0255655091809267,"Chloroflexi"
"355","04b9003e1affc4c59f3a2a3e39d80d2d",-0.00979959169805114,"Bacteroidota"
"356","04ba9bd1679111026520e088fd408b6a",-0.0457326361371009,"Chloroflexi"
"357","04bc0d17301684c2a3c02d61e9e596a0",-0.0128476011856899,"Patescibacteria"
"358","04bdda73aa019dde705731f26de3997b",-0.00252815831988189,"Actinobacteriota"
"359","04be702b895fe5ed0568344daf564276",0.119764741839296,"Firmicutes"
"360","04c1242fa3f02808181f9d90742d7ebb",-0.00212082904391292,"Planctomycetota"
"361","04c607fa8e69ceb1a2fba40372100100",0.0728491095771466,"Others"
"362","04cad825064c728e03b1a1945ed73ba5",-0.014950944041712,"Actinobacteriota"
"363","04cb8fc18803bdb6e8fced9f3f29a927",-0.0296429668831373,"Patescibacteria"
"364","04ccc1d6fc85e57dd4dbe9707869c121",-0.0057359750283074,"Verrucomicrobiota"
"365","04cf7726116191cd0cc7c37afa76e8b1",-0.00270643292619118,"Acidobacteriota"
"366","04cfedf6d629c50c4d0e657b740c9aa2",-0.00133656140997373,"Acidobacteriota"
"367","04d0d97dcdf9f44e8a6d56463f4feb9a",0.0209684994755234,"Proteobacteria"
"368","04d61c9d7809367ec892d12998db4280",-0.00428009201726115,"Proteobacteria"
"369","04d6dd35cc5537e67dd173045858be8d",-0.0400927388400984,"Acidobacteriota"
"370","04dd2d77f5368df7c4bbbd7522d0061f",0.0733654129909042,"Others"
"371","04e281479927e0f95dd98158bde16f3b",-0.00114389074530879,"Proteobacteria"
"372","04e6f758adbefe536be5559d6156dce3",-0.000710950761175491,"Proteobacteria"
"373","04eb79503d8fa651a9cd5abdc9f566e5",-0.00668035312308,"Verrucomicrobiota"
"374","04ec42a4040a251e5d9c80ab9b181aa0",-0.00709606051940435,"Verrucomicrobiota"
"375","04ecedb9d40e07c720c0e04d8cfd2c27",-0.00357801921359171,"Bacteroidota"
"376","04ee9b9e0b92a519e0ae8e2d307a65ee",-0.018768125563324,"Verrucomicrobiota"
"377","04eeb2ee5058a00a2727477af6de81b3",0.0625608439798211,"Bacteroidota"
"378","04eed277d501a88724c021b726fa7b93",-0.0130223464320654,"Proteobacteria"
"379","04ef2a2d83e9c39b2ef5223206ab5b42",-0.00572647927909649,"Others"
"380","04f089c6132132e5e57c3b3e36de66b8",-0.00354353599444194,"Actinobacteriota"
"381","04f3b408fadd25dc72e526e5f50eaba0",-0.00643815185213754,"Proteobacteria"
"382","04f50c7bbe2f4414e23c068ca4af526a",0.0338685031150067,"Patescibacteria"
"383","04f5d20af70719ae1380352d397e9371",-0.00269501600246227,"Proteobacteria"
"384","04f74f9414bfdd7393ba422a6ff39bee",-0.0102051752138959,"Proteobacteria"
"385","04f891332043615ef502a20cdb4708c3",-0.00165344187235767,"Others"
"386","04fb86e09eca2b3a52fb23f5d605cb98",0.0664571608544886,"Bacteroidota"
"387","04fbfaae8b1eba6ee108f3ad80c200b2",-0.00281188855505654,"Bacteroidota"
"388","04fe409343ce18b98efcf3d06f785464",-0.000239754222654898,"Chloroflexi"
"389","04ff5e5b93ff2f23cdba40a328e30d5f",0.0329229995869307,"Proteobacteria"
"390","05003c2c8495f2a3c2052129499faf1a",-0.0115063077744059,"Others"
"391","0504943a03262fea0c145b7766010b34",-0.00258660014249833,"Proteobacteria"
"392","050873a63255cba258ce9b7a75f02315",-0.0085240423795229,"Firmicutes"
"393","050fabc1842bc9d61aacb20150295b7a",-0.0112873399749001,"Proteobacteria"
"394","051449184c5fb42f291d1e9e877c0a3c",-0.0300532111570717,"Actinobacteriota"
"395","05172a0eabb7e8873a2ba37e5452c13f",-0.0245828454723445,"Acidobacteriota"
"396","0519ab0484ec5f4497c503e0c265a35b",-0.00129667495218925,"Others"
"397","051a799090eee8d8b1cb3a2b588cd1bc",-0.0053285469888197,"Others"
"398","051b33eb2d080e01a4178c9c6b227607",-0.106170905838327,"Chloroflexi"
"399","051b687a87b17225429e6e13b2fb0b23",-0.00580457801534737,"Chloroflexi"
"400","051bfc774076774cf2c851db77647bbb",-0.0043168820543194,"Proteobacteria"
"401","051d26b0073982b81934a6af76ec736b",-0.0070570267125229,"Patescibacteria"
"402","051d94ff643b2132a4dc6086d0c5ae32",-0.00366035478309626,"Actinobacteriota"
"403","051fec0abd38174ff064f32b29d8dd29",-0.000972281425386102,"Others"
"404","05203bb4f71d36d91383b8d43a1ce4b1",-0.0070570267125229,"Others"
"405","0520642e309d23c31470ed6e1c65e4b3",0.0252429039486782,"Others"
"406","0521e005e03fc0be45b556d38871e76a",-0.00113542735112282,"Verrucomicrobiota"
"407","052386ab75c94686a13b023a4aef997d",-0.00216856744558594,"Acidobacteriota"
"408","052ba7abaeaa968c4f79e3f97d1f0a2f",0.00487951983481569,"Proteobacteria"
"409","052f2a51d28048b825c5fb5c597bb855",-0.0055365585964998,"Proteobacteria"
"410","053177f1cb8edfd55fc4ec81d47289e4",-0.00711607395756657,"Chloroflexi"
"411","0532f700cfc1038da2208d9ec0ab7a65",-0.047202075921917,"Chloroflexi"
"412","0533aef483954d332784f7650838fd82",-0.0336054728132936,"Others"
"413","05374f975856276197ba0d26f6b44773",-0.016122740667574,"Others"
"414","053c6c0168bea4a273a7a8c7f624763c",-0.0145354224201709,"Bacteroidota"
"415","053fe962575c88cb80f046e0a18331fe",-0.0642391404778621,"Proteobacteria"
"416","0543a754ba04678b0dbac163d763294b",-0.0360186918323604,"Acidobacteriota"
"417","054623889b3fa3499356b2299e7f6a9c",-0.00869829152234271,"Verrucomicrobiota"
"418","05467a0568c9d2dfb4e0b6aa3c864e60",-0.00793989169920921,"Others"
"419","0546d6bee07a4de28527880da7d4e28a",-0.00151042851264628,"Proteobacteria"
"420","05496bbc6c06227f739bdd7cb4339276",-0.0302915078716531,"Actinobacteriota"
"421","054a7da475f2378d44e67ee63635f0ec",-0.0110520337429974,"Proteobacteria"
"422","054dc047b0ae8a1856dd865cc3c8283d",-0.00186242235902819,"Actinobacteriota"
"423","054de73c6db1288d89ed3beae9fb48d5",-0.000952177320109489,"Acidobacteriota"
"424","0552bc358123443474d567e5a8a93ef2",0.0666776071070276,"Actinobacteriota"
"425","055e00e3bb6e0faf2cd5c5506afb1fd8",-0.0119009915879071,"Others"
"426","0562ccf7f0cd2ee893136d0a62cdf353",-0.00565247012669973,"Verrucomicrobiota"
"427","0563f478f650424283c0043d48d49794",0.0422511964917753,"Actinobacteriota"
"428","0564e4712547b254923c0040cacb19fa",-0.00559273109957889,"Others"
"429","0565ffa466a020f63b3d796897d370f8",-0.0201543221332311,"Others"
"430","056a5b8ee014356d34b80ab0bad9eb4d",-0.01817640864295,"Planctomycetota"
"431","056c9293e56d6064ffbf1f9b08661de1",-0.000764561673896811,"Proteobacteria"
"432","057443e3c70e9223e7da46a912cfc06f",-0.00459957403709729,"Chloroflexi"
"433","05774985c3f6c339a75853f29ffc6e59",-0.00827480441135155,"Chloroflexi"
"434","0577b032208e669f070e8c4e9945e1dc",-0.0286470814761928,"Acidobacteriota"
"435","05793c0d8dd03f138f2c7bb4b107705c",-0.00285822173246384,"Cyanobacteria"
"436","0580ab552533f6da6f7a3cd5108bce9b",-0.0145354224201709,"Bacteroidota"
"437","0587706c9086850178e157404f334e73",0.111823046232072,"Bacteroidota"
"438","058cd15ec0901ec54dba29c95a65abaa",-0.0102999178941443,"Bacteroidota"
"439","058e9a56a12ef8cf684aebb8e2473b89",-0.0016705183890099,"Proteobacteria"
"440","058eec4dcddef63bf37e823298009b48",-0.00451397289721071,"Actinobacteriota"
"441","058f3e7f8b2eb28fd39b038c9ba8f44a",-0.00117257277141767,"Verrucomicrobiota"
"442","0593caf70baf8f5f42a3bc1d5f109e97",-0.000848334620962233,"Verrucomicrobiota"
"443","0594612e403c49ac7a24b649ca363ac9",-0.00220320727662493,"Verrucomicrobiota"
"444","059b66744fefad2c3c5e4a28310cb685",0.0484038725168793,"Chloroflexi"
"445","05ab2f2875a0ea3e5ef77fdc47fae674",-0.0162286196548451,"Chloroflexi"
"446","05b1ccb3af5b05d02b8b6db712269e18",-0.00518621912625078,"Firmicutes"
"447","05b3b623b9567b997c9f4381405b371a",-0.0169330993781616,"Bacteroidota"
"448","05bd2388845310b8e9ea23b3f6c8d90b",0.0270255198595024,"Planctomycetota"
"449","05c59b191d422b5b6eb02c2e786463e7",0.0260017711140052,"Proteobacteria"
"450","05c93455b5a513ac64a9b369eca422c2",-0.014210379017612,"Others"
"451","05dc3cad86568602f9f2cc051226b703",-0.010250807245005,"Bacteroidota"
"452","05dd3a828c3159fa9176bc87a936851c",0.0428748163931805,"Actinobacteriota"
"453","05e46e37abc84f7ccf693b906b9ef8ee",0.0338685031150067,"Acidobacteriota"
"454","05e4f26572df998f3303afc376a784a9",-0.00121000298720726,"Verrucomicrobiota"
"455","05e82dab8963c00c8ac931f0c4307e77",0.0105832102207341,"Proteobacteria"
"456","05f40c0addde13b9f4957598afa9ff06",-0.0013661785227554,"Proteobacteria"
"457","05fafcc76412edec77c53f7dce960fc5",0.0701457658103662,"Actinobacteriota"
"458","05fd8d3bf0f42a84a8c7af620a2adc07",0.0506985639734728,"Proteobacteria"
"459","060058b1b457fbff2ec958c204450d8d",-0.0179655377117358,"Actinobacteriota"
"460","060203c377bb1942181b75e56d14ccd3",-0.00885915790084702,"Actinobacteriota"
"461","06031cad36e009aeb979f4596baac8c8",0.0663032323898595,"Acidobacteriota"
"462","0603895c7f12d8c814918f356a6e3952",-0.00161652751649028,"Proteobacteria"
"463","0607b9fb1704f4c7bea0b122bbecf157",-0.00320838188859506,"Verrucomicrobiota"
"464","0609c14ab400f303a6aa9daa410f15f6",-0.000486642363185655,"Chloroflexi"
"465","060bb2630772525118ccb2499c7ba399",-0.0111131536607045,"Planctomycetota"
"466","060ca6efba33cb75e8f289757b732b3c",-0.00219994312112969,"Proteobacteria"
"467","06154b6ae88d1eb9abfc9a90c584944a",-0.000442808846996178,"Acidobacteriota"
"468","0617d9c7ccb8076c159ab2fcc1f566c9",-0.014069958650682,"Others"
"469","06185a62f04ad93d8450fee85ecb9241",-0.00896853457920718,"Bacteroidota"
"470","06189cab550ca2285e0dd30b5bf9b28b",-0.00584878110296488,"Acidobacteriota"
"471","061bba8347b1baa59a9ef30cde1552a9",-0.0116983503319141,"Proteobacteria"
"472","061d72613a9e253642cbe07041fc85d9",0.0471320426592741,"Acidobacteriota"
"473","062156372da7b4e094053f8159f88d79",-0.00547108912763943,"Cyanobacteria"
"474","0621c9443c63323dd72fe0751343073a",-0.00531103051003708,"Chloroflexi"
"475","0621ebe272e0ea71b7e9afadffca2eae",0.0344357413868363,"Bacteroidota"
"476","06259a2bdb95ca2fe7cda64d6f9030a7",-0.000789131243458257,"Proteobacteria"
"477","062626c5188ac8032219a35704de4486",-0.0117357291832434,"Proteobacteria"
"478","06268ee289341ad179b5f9a72a7ec404",0.0471320426592741,"Acidobacteriota"
"479","0626a9d9459cdfb6f61b547c465ecb9f",-0.0617221709588088,"Bacteroidota"
"480","0627daf956cb83c36cb41f4b295e2f4e",-0.00306590516294761,"Verrucomicrobiota"
"481","062868e5c15cdf2dca5b0f72a6cdbbe9",-0.000873842064235056,"Acidobacteriota"
"482","062bc53970455c66848db04980b83ecc",0.0848945310547547,"Verrucomicrobiota"
"483","062f177df7b23c5b7e8e3b4e292f4fda",-0.00498680985618177,"Proteobacteria"
"484","062f301c57040c6d126a87db30597649",-0.00785380824254482,"Proteobacteria"
"485","06315268d1b00aad0b7d10b0183842a4",-0.00864785156042035,"Verrucomicrobiota"
"486","063b72aaec06ff08f9a79d2a16674f7f",-0.0113379272809662,"Proteobacteria"
"487","063cf7dd5e21ce75caec81a247f8b8cd",-0.00389910442254025,"Chloroflexi"
"488","0642b85396720fa77c17bfa2199b1196",-0.016498120021667,"Firmicutes"
"489","064e4a13928ef398a86b6ff21bac25e7",-0.012301233395594,"Planctomycetota"
"490","0652f4edbbb8f6d0d5493dfb92d14a96",-0.00116388322365822,"Actinobacteriota"
"491","0655792494b8a7f4750e0b65d78ba031",-0.00895690953108988,"Cyanobacteria"
"492","0655ff4354617ba073ead6e23c44f1f9",0.0471320426592741,"Cyanobacteria"
"493","06562b21b040bafaf10750f1f3b299c1",0.0270629124198962,"Actinobacteriota"
"494","06580b6e66b9b87b9d4572d5b65091ac",-0.00494724182037307,"Proteobacteria"
"495","065ee7aebc0c4222e26dacfb8b2fec32",-0.00062493715871516,"Actinobacteriota"
"496","0664a3f578457ca9c3d59560f9ca86a8",-0.00365300149289671,"Verrucomicrobiota"
"497","0665ae335eb80094ee278737e4d717a9",-0.000651315499396892,"Acidobacteriota"
"498","06665a2736a7bdf98c122d7a2b9ae2ee",-0.000313339205691257,"Actinobacteriota"
"499","0670877dbc5c8822b35c6d855d117c39",-0.000313339205691257,"Actinobacteriota"
"500","06738a705b878aecd7eb7f953768f956",-0.00994476575460572,"Proteobacteria"
"501","06754acc21c6593298504d2e6fb16fbe",-0.0396541802497803,"Proteobacteria"
"502","06789818bdc4d99b35a03aef9d08fe91",-0.0109346991251856,"Bacteroidota"
"503","0679e5878f9bc195a2808b6a6355d6ba",-0.0101104531541788,"Bacteroidota"
"504","067cb8d6c6e8c38fb0ec1e4bd3cdf542",-0.0080147017002766,"Proteobacteria"
"505","068678cf37cd00e22574581e32e97d8b",-0.011850295506823,"Bacteroidota"
"506","06896ba9c9a3f33c7770b5c757af84a9",-0.00586569338657743,"Actinobacteriota"
"507","068a01c81394b7dfe7d5597e05cd4f13",-0.00275837952968487,"Verrucomicrobiota"
"508","068c072756ff397442dbbd1b3a9d187a",0.0570297669009146,"Acidobacteriota"
"509","0695782c47cbd1a3010688cdb06dec42",-0.00716749159515602,"Bacteroidota"
"510","0697e2f9f955c8c72aed8e7f2543251b",-0.00204207771290027,"Acidobacteriota"
"511","069c9e836ea4b429173bf2f65a9f842b",-0.0139711417322381,"Acidobacteriota"
"512","069d37f09ab1a351fd6e2141928de6ad",0.111615685127479,"Proteobacteria"
"513","06a096363853d492c0cbcdf8b1bc5c64",-0.107131965314564,"Chloroflexi"
"514","06a3be4af7e4f9e7277d529aea4bf807",-0.0124708489295831,"Acidobacteriota"
"515","06a5d04551409618acb70278a683d55d",0.0243106910299621,"Proteobacteria"
"516","06aae65de02a8519ead3a7b943d4a91f",-0.0046433842633552,"Verrucomicrobiota"
"517","06ac4f692e65fa6526a2a950f02fba05",-0.00285945577781636,"Chloroflexi"
"518","06b3b8d8037a7a4fa7888cf6597d3f83",-0.00882506649418122,"Chloroflexi"
"519","06b48071ed5bef8d919993be54d67bf4",0.0161148587276172,"Others"
"520","06b6125529656c0c8b3f3af13cbd9bd6",-0.0437970309002429,"Verrucomicrobiota"
"521","06b94d15bafe04c9f243d68d042c89f6",-0.00732189057725225,"Bacteroidota"
"522","06bce7407ef4d514cfadf2e50c53e2f7",-0.00537952513822055,"Others"
"523","06bcfc4f5e5e852f771242e9f4a5ab50",-0.00114389074530879,"Planctomycetota"
"524","06bde8a62c94679c3cea5f6159606597",-0.0471385980708028,"Others"
"525","06bf8cfc22ab9b57f7df56f3e3e36577",-0.00676710996170268,"Proteobacteria"
"526","06bfd6608071f821cad7a145527bf0cb",-0.105122622389112,"Proteobacteria"
"527","06cd9bbee5dd795b851bf1aea2e33346",0.0475214334248808,"Proteobacteria"
"528","06cf41cd2ef0f5956fe786e14b0bad7a",-0.0191529461190245,"Verrucomicrobiota"
"529","06cf80c225e7924d0036ca2cd040af5d",-0.00442304717731115,"Others"
"530","06d10df5366b5606116efbcd243284c2",-0.0018362820962336,"Verrucomicrobiota"
"531","06d2ce82d3f2d2911651fe16539f23d0",-0.00251390424137055,"Planctomycetota"
"532","06d382f448d34b0117300a00f6676583",-0.013987587968495,"Proteobacteria"
"533","06d4dec797f860e2d366238b9de4373e",-0.0100411749721009,"Actinobacteriota"
"534","06d883cd7f013d366f675704db038b08",-0.0267274578469472,"Chloroflexi"
"535","06da25201122877ed89fcedc5be79a9c",-0.0338726786151078,"Proteobacteria"
"536","06dcf94005febafc5598aa859f011196",-0.00333033009905113,"Actinobacteriota"
"537","06e4c84c9b613eec2f665d8be8da7fe7",-0.0598125736995733,"Cyanobacteria"
"538","06e6d9aa9a3e779b2ece8636fe1810bb",-0.00155342419507321,"Planctomycetota"
"539","06e7876af4c0ace5fe69e003bc9da8d6",-0.000313339205691257,"Proteobacteria"
"540","06e8c5a1852822549df644e6ddf68987",0.0274443738500621,"Bacteroidota"
"541","06eb87d4c5937e184fcbf54d41fda9cb",0.0341024744698905,"Verrucomicrobiota"
"542","06ed36b0576c82550de81c23d5de564d",0.0282740991032198,"Proteobacteria"
"543","06efe3028be8a0293a4e9faff2d1fe85",-0.00689444492133925,"Others"
"544","06f0103c44000f9a27ae2231e1685a24",-0.000551059502723244,"Proteobacteria"
"545","06f6d9ea37535f5baa6666ed406fe93b",-0.00631142656205947,"Patescibacteria"
"546","06f96bb257682aa8135a60257f635aed",-0.0098893876741704,"Acidobacteriota"
"547","06facdeb6bd1641355fcfe39d7188bdb",-0.00460751774654268,"Acidobacteriota"
"548","070721115141a3d5c8b67879e756d75f",0.145900816186111,"Bacteroidota"
"549","070abec8c8ac796c6c71740c6bc69604",-0.0083269668633239,"Chloroflexi"
"550","070bea19875c6959cf25042c9e2434d1",-0.00488224423979789,"Planctomycetota"
"551","070bf1b3fa5145cbe2a10635fb3c1ee2",-0.00669803078794568,"Proteobacteria"
"552","070de176a621ce6d6f6cd1ce81ca92dc",-0.00224042804066085,"Actinobacteriota"
"553","070f9e9bc7e59a49a18832af0576f124",-0.039105743569392,"Proteobacteria"
"554","0710726ef1fe25c0a8e81a7cf605dca4",0.0251191430000601,"Bacteroidota"
"555","0711a555221f1ff18e93c1be96242adb",-0.00367278217543806,"Acidobacteriota"
"556","0714c6714bc220e710ccdf2cdc3c7609",0.00690107872753172,"Actinobacteriota"
"557","0716ac73671b23cbcf38e4f8a8022caa",-0.00586569338657743,"Acidobacteriota"
"558","0716efdfb988cbe416d794cd9f5f121c",-0.00531427691402158,"Others"
"559","071ed22c7432f0ffa43bc0c7bcb416bd",-0.00418535877582244,"Cyanobacteria"
"560","0720de0eceb92b0947fc065a738780a0",-0.000898566764651108,"Actinobacteriota"
"561","0723192eea43d0aa25257b21c62f171d",-0.0114843475441822,"Cyanobacteria"
"562","07274daaf37cb11e1d88b8bf9152d496",-0.00884933768250032,"Proteobacteria"
"563","07275ba03a8b71bcb4f634b61917e344",-0.00716749159515602,"Proteobacteria"
"564","072eff66ae3b892fd7972554b619abde",-0.00864223582934567,"Others"
"565","0732d1e7a44f1daf8c27d872bc1f6510",-0.00771548942211438,"Firmicutes"
"566","0732d709b403c2853199ffd50e75bd76",-0.00140212895630207,"Proteobacteria"
"567","073720f1b6226c012dfb0cc21c7cc905",-0.000601448293800827,"Proteobacteria"
"568","07397cb05a0d40f8230a8373dd636b86",-0.091502791517472,"Bacteroidota"
"569","073dc8df4b23bebed18c8aa956737596",-0.00979948206213936,"Cyanobacteria"
"570","073eb035b26f85f7b5e1938cdc9f0e03",-0.00640058897831198,"Firmicutes"
"571","07478d419ecd7960ae147d6d993d0888",-0.00390150491332882,"Proteobacteria"
"572","074b9c06e4ea58cb654e900c8c0abd82",-0.00487098365084587,"Bacteroidota"
"573","074ceb2c76c9872e89ae0238236cc220",-0.00288377235954656,"Firmicutes"
"574","07532bd5e0de20f1510501566161cf13",0.0682946002161944,"Chloroflexi"
"575","075a6aedd976fc9bb502659152f23198",0.025703327145251,"Bacteroidota"
"576","075b425ec820c3a0de56fd87d959f3ea",-0.00179750038614269,"Actinobacteriota"
"577","075ce654acd57d617895a65ac775be4d",-0.00967343146912286,"Proteobacteria"
"578","075eab978e9cd05d5af0c599d0251bac",-0.00494245558272127,"Actinobacteriota"
